,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
416,931,2020-06-01 16:37:05.6890,2020-06-01 16:52:37.4640,3187,Warren St,40.721123600000006,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42494,Subscriber,1958,1
417,621,2020-06-01 16:37:18.5630,2020-06-01 16:47:40.4390,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42234,Subscriber,1987,1
418,479,2020-06-01 16:39:22.8530,2020-06-01 16:47:22.0110,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42540,Customer,1969,0
419,2260,2020-06-01 16:41:09.8360,2020-06-01 17:18:50.3490,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,42148,Subscriber,1954,1
420,550,2020-06-01 16:42:06.3860,2020-06-01 16:51:16.4790,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,27457,Subscriber,1980,1
421,172,2020-06-01 16:43:05.4510,2020-06-01 16:45:58.2610,3681,Grand St,40.71517767732029,-74.03768330812454,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42395,Subscriber,1989,1
422,532,2020-06-01 16:44:34.2420,2020-06-01 16:53:26.6760,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3209,Brunswick St,40.7241765,-74.05065640000001,42211,Customer,1969,0
423,257,2020-06-01 16:44:51.4070,2020-06-01 16:49:09.0300,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3481,York St,40.71649,-74.04105,41367,Subscriber,1983,2
424,1417,2020-06-01 16:46:06.9500,2020-06-01 17:09:44.6030,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42223,Customer,1987,1
425,1401,2020-06-01 16:46:15.1670,2020-06-01 17:09:37.1210,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,38759,Customer,1985,2
426,2016,2020-06-01 16:47:53.5080,2020-06-01 17:21:30.4270,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42331,Subscriber,1977,1
427,1663,2020-06-01 16:48:01.9920,2020-06-01 17:15:45.8530,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42470,Subscriber,1979,1
428,2353,2020-06-01 16:48:16.6490,2020-06-01 17:27:29.9250,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42542,Subscriber,1976,1
429,477,2020-06-01 16:48:16.7970,2020-06-01 16:56:14.4750,3212,Christ Hospital,40.734785818,-74.050443636,3207,Oakland Ave,40.7376037,-74.05247829999999,42364,Customer,1998,1
430,3531,2020-06-01 16:48:40.6100,2020-06-01 17:47:31.7550,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42233,Subscriber,1980,1
431,11518,2020-06-01 16:49:45.8690,2020-06-01 20:01:44.0420,3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999,42562,Customer,1969,0
432,832,2020-06-01 16:49:58.5360,2020-06-01 17:03:50.7010,3638,Washington St,40.7242941,-74.0354826,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42434,Customer,1997,1
433,762,2020-06-01 16:50:30.4330,2020-06-01 17:03:12.9800,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42315,Subscriber,1984,1
434,246,2020-06-01 16:51:47.9850,2020-06-01 16:55:54.3490,3206,Hilltop,40.7311689,-74.0575736,3212,Christ Hospital,40.734785818,-74.050443636,42536,Customer,1969,0
435,383,2020-06-01 16:52:17.0420,2020-06-01 16:58:41.0310,3185,City Hall,40.717732500000004,-74.04384499999999,3267,Morris Canal,40.7124188237569,-74.03852552175522,42466,Subscriber,1968,1
436,4336,2020-06-01 16:52:41.0730,2020-06-01 18:04:57.4690,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42597,Customer,1969,0
437,1851,2020-06-01 16:52:44.6540,2020-06-01 17:23:36.2870,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42367,Customer,1995,2
438,4309,2020-06-01 16:52:55.6390,2020-06-01 18:04:45.2440,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42382,Customer,1969,0
439,1824,2020-06-01 16:53:13.8130,2020-06-01 17:23:38.4490,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,39372,Customer,1996,1
440,970,2020-06-01 16:54:44.4960,2020-06-01 17:10:55.3970,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,40124,Customer,1969,0
441,1631,2020-06-01 16:57:59.9830,2020-06-01 17:25:11.6270,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42143,Customer,1969,0
442,251,2020-06-01 16:58:02.1330,2020-06-01 17:02:13.7690,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42586,Subscriber,1982,1
443,2288,2020-06-01 17:00:00.6970,2020-06-01 17:38:09.1740,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3681,Grand St,40.71517767732029,-74.03768330812454,29088,Subscriber,1982,1
444,118,2020-06-01 17:00:35.3650,2020-06-01 17:02:34.0200,3207,Oakland Ave,40.7376037,-74.05247829999999,3207,Oakland Ave,40.7376037,-74.05247829999999,42364,Customer,1998,1
445,1658,2020-06-01 17:01:02.5360,2020-06-01 17:28:41.1860,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42472,Customer,1969,0
446,569,2020-06-01 17:01:21.1520,2020-06-01 17:10:50.1730,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42540,Subscriber,1993,1
447,289,2020-06-01 17:01:53.6120,2020-06-01 17:06:43.1320,3187,Warren St,40.721123600000006,-74.03805095,3187,Warren St,40.721123600000006,-74.03805095,42278,Subscriber,1968,1
448,5249,2020-06-01 17:03:55.5780,2020-06-01 18:31:25.0060,3207,Oakland Ave,40.7376037,-74.05247829999999,3212,Christ Hospital,40.734785818,-74.050443636,42600,Customer,1969,0
449,2629,2020-06-01 17:04:10.4010,2020-06-01 17:47:59.5320,3207,Oakland Ave,40.7376037,-74.05247829999999,3220,5 Corners Library,40.73496102000952,-74.05950307846071,42364,Customer,1998,1
450,2276,2020-06-01 17:04:11.1620,2020-06-01 17:42:07.4440,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42455,Subscriber,1987,2
451,1947,2020-06-01 17:05:10.0980,2020-06-01 17:37:37.3610,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42296,Subscriber,1986,2
452,297,2020-06-01 17:12:09.9770,2020-06-01 17:17:07.1840,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42124,Subscriber,1990,2
453,191,2020-06-01 17:12:16.3820,2020-06-01 17:15:28.0580,3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999,42508,Customer,1995,1
454,285,2020-06-01 17:13:02.4630,2020-06-01 17:17:47.5080,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3273,Manila & 1st,40.72165072487999,-74.04288411140442,35285,Customer,1990,2
455,1025,2020-06-01 17:14:07.2440,2020-06-01 17:31:12.8950,3206,Hilltop,40.7311689,-74.0575736,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42258,Customer,1969,0
456,2595,2020-06-01 17:14:34.0650,2020-06-01 17:57:49.4830,3483,Montgomery St,40.71942,-74.05099,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42496,Subscriber,1987,1
457,865,2020-06-01 17:14:49.0200,2020-06-01 17:29:14.2220,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3638,Washington St,40.7242941,-74.0354826,42453,Subscriber,1964,2
458,1707,2020-06-01 17:15:54.8220,2020-06-01 17:44:21.8970,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,38759,Customer,1985,2
459,1680,2020-06-01 17:16:06.4440,2020-06-01 17:44:07.0560,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42223,Customer,1987,1
460,1266,2020-06-01 17:16:32.2960,2020-06-01 17:37:38.9840,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42456,Subscriber,1976,1
461,217,2020-06-01 17:16:46.8840,2020-06-01 17:20:24.4660,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3203,Hamilton Park,40.727595965999996,-74.044247311,42154,Subscriber,1988,2
462,453,2020-06-01 17:18:17.9470,2020-06-01 17:25:51.7450,3209,Brunswick St,40.7241765,-74.05065640000001,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42211,Customer,1969,0
463,553,2020-06-01 17:18:53.8690,2020-06-01 17:28:06.9290,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3206,Hilltop,40.7311689,-74.0575736,42427,Subscriber,1976,2
464,500,2020-06-01 17:20:10.4440,2020-06-01 17:28:30.5190,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3639,Harborside,40.71925170000001,-74.034234,42500,Subscriber,1975,1
465,708,2020-06-01 17:20:37.6370,2020-06-01 17:32:25.8310,3194,McGinley Square,40.7253399253558,-74.06762212514876,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42448,Subscriber,1988,1
466,1084,2020-06-01 17:21:19.2300,2020-06-01 17:39:23.2330,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,43265,Subscriber,1985,1
467,109,2020-06-01 17:21:30.4170,2020-06-01 17:23:20.1310,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3481,York St,40.71649,-74.04105,42271,Subscriber,1983,1
468,1705,2020-06-01 17:21:55.3640,2020-06-01 17:50:20.9170,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42434,Customer,1969,0
469,1039,2020-06-01 17:22:24.2940,2020-06-01 17:39:43.6240,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42617,Customer,1989,1
470,137,2020-06-01 17:23:41.4010,2020-06-01 17:25:59.2590,3481,York St,40.71649,-74.04105,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42271,Subscriber,1983,1
471,2401,2020-06-01 17:23:51.4300,2020-06-01 18:03:53.3300,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42331,Subscriber,1977,1
472,4511,2020-06-01 17:25:11.9710,2020-06-01 18:40:23.1190,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42609,Customer,1979,2
473,118,2020-06-01 17:26:08.1270,2020-06-01 17:28:06.1500,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3481,York St,40.71649,-74.04105,42271,Subscriber,1983,1
474,3665,2020-06-01 17:26:08.6230,2020-06-01 18:27:14.1400,3203,Hamilton Park,40.727595965999996,-74.044247311,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,40469,Subscriber,1966,1
475,166,2020-06-01 17:28:15.8400,2020-06-01 17:31:02.6390,3481,York St,40.71649,-74.04105,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42271,Subscriber,1983,1
476,198,2020-06-01 17:28:25.9720,2020-06-01 17:31:44.8080,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3184,Paulus Hook,40.7141454,-74.0335519,42395,Subscriber,1981,1
477,917,2020-06-01 17:29:33.6690,2020-06-01 17:44:51.1330,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42349,Customer,1969,0
478,104,2020-06-01 17:31:09.1740,2020-06-01 17:32:53.7090,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3481,York St,40.71649,-74.04105,42271,Subscriber,1983,1
479,645,2020-06-01 17:31:38.7610,2020-06-01 17:42:24.5210,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42542,Customer,1994,1
480,1793,2020-06-01 17:32:23.0990,2020-06-01 18:02:16.6000,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42472,Customer,1969,0
481,227,2020-06-01 17:33:01.1080,2020-06-01 17:36:48.5220,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3187,Warren St,40.721123600000006,-74.03805095,42391,Subscriber,1958,1
482,107,2020-06-01 17:33:06.3970,2020-06-01 17:34:54.0910,3481,York St,40.71649,-74.04105,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42271,Subscriber,1983,1
483,2313,2020-06-01 17:33:10.7780,2020-06-01 18:11:44.2190,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42287,Subscriber,1985,1
484,4949,2020-06-01 17:34:33.7380,2020-06-01 18:57:02.8210,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,40910,Customer,1986,1
485,1052,2020-06-01 17:34:46.7410,2020-06-01 17:52:19.0270,3194,McGinley Square,40.7253399253558,-74.06762212514876,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,42378,Subscriber,1966,1
486,762,2020-06-01 17:34:48.0080,2020-06-01 17:47:30.8600,3483,Montgomery St,40.71942,-74.05099,3203,Hamilton Park,40.727595965999996,-74.044247311,42389,Customer,1969,0
487,115,2020-06-01 17:34:58.6660,2020-06-01 17:36:54.5610,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3481,York St,40.71649,-74.04105,42271,Subscriber,1983,1
488,200,2020-06-01 17:35:06.8170,2020-06-01 17:38:27.7390,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42363,Subscriber,1998,1
489,4812,2020-06-01 17:35:24.2770,2020-06-01 18:55:36.9590,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42151,Customer,1969,0
490,279,2020-06-01 17:35:32.7130,2020-06-01 17:40:12.5390,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3203,Hamilton Park,40.727595965999996,-74.044247311,34158,Subscriber,1974,1
491,7169,2020-06-01 17:36:54.1720,2020-06-01 19:36:23.6150,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42320,Customer,1969,0
492,171,2020-06-01 17:37:03.2390,2020-06-01 17:39:54.8870,3481,York St,40.71649,-74.04105,3187,Warren St,40.721123600000006,-74.03805095,42271,Subscriber,1983,1
493,7634,2020-06-01 17:37:10.6810,2020-06-01 19:44:25.0790,3267,Morris Canal,40.7124188237569,-74.03852552175522,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42441,Customer,1969,0
494,3350,2020-06-01 17:37:53.9860,2020-06-01 18:33:44.2350,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42456,Subscriber,1976,1
495,2119,2020-06-01 17:37:59.6860,2020-06-01 18:13:18.8240,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42296,Subscriber,1986,2
496,3254,2020-06-01 17:38:08.8290,2020-06-01 18:32:22.9380,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42160,Subscriber,1978,1
497,1649,2020-06-01 17:38:36.4760,2020-06-01 18:06:06.1180,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42470,Customer,1999,1
498,443,2020-06-01 17:38:50.1840,2020-06-01 17:46:13.3150,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42540,Customer,1969,0
499,11865,2020-06-01 17:38:57.9760,2020-06-01 20:56:43.4290,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42245,Customer,1993,1
500,1645,2020-06-01 17:39:00.1740,2020-06-01 18:06:25.3990,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42408,Customer,2001,2
501,422,2020-06-01 17:39:21.8680,2020-06-01 17:46:24.1070,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42211,Customer,1969,0
502,388,2020-06-01 17:39:35.6390,2020-06-01 17:46:04.4270,3203,Hamilton Park,40.727595965999996,-74.044247311,3185,City Hall,40.717732500000004,-74.04384499999999,42417,Subscriber,1953,2
503,1601,2020-06-01 17:39:54.5460,2020-06-01 18:06:36.5120,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42478,Customer,1969,0
504,302,2020-06-01 17:40:05.5410,2020-06-01 17:45:07.9870,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,33392,Subscriber,1963,1
505,5882,2020-06-01 17:40:55.6690,2020-06-01 19:18:58.5170,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42396,Customer,1969,0
506,2105,2020-06-01 17:42:53.5130,2020-06-01 18:17:58.6420,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42286,Subscriber,1983,1
507,3729,2020-06-01 17:43:50.6970,2020-06-01 18:46:00.2800,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42167,Customer,1991,1
508,3669,2020-06-01 17:44:16.3080,2020-06-01 18:45:25.6650,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42126,Customer,1992,2
509,4444,2020-06-01 17:44:17.9350,2020-06-01 18:58:22.6980,3203,Hamilton Park,40.727595965999996,-74.044247311,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42187,Customer,1999,2
510,1695,2020-06-01 17:44:56.4460,2020-06-01 18:13:12.1330,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3483,Montgomery St,40.71942,-74.05099,42436,Subscriber,1994,2
511,4234,2020-06-01 17:47:23.6940,2020-06-01 18:57:58.0920,3203,Hamilton Park,40.727595965999996,-74.044247311,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42224,Customer,1998,1
512,2853,2020-06-01 17:47:31.8120,2020-06-01 18:35:05.4440,3206,Hilltop,40.7311689,-74.0575736,3196,Riverview Park,40.7443187,-74.04399090000001,42427,Customer,1988,1
513,2077,2020-06-01 17:47:47.4950,2020-06-01 18:22:24.9340,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42230,Subscriber,1972,1
514,231,2020-06-01 17:48:08.7910,2020-06-01 17:51:59.9410,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3185,City Hall,40.717732500000004,-74.04384499999999,42333,Subscriber,1987,2
515,289,2020-06-01 17:48:37.8840,2020-06-01 17:53:27.5130,3267,Morris Canal,40.7124188237569,-74.03852552175522,3187,Warren St,40.721123600000006,-74.03805095,42265,Subscriber,1992,1
516,867,2020-06-01 17:49:33.7130,2020-06-01 18:04:01.0550,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42233,Subscriber,1980,1
517,225,2020-06-01 17:49:46.0330,2020-06-01 17:53:31.7550,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42395,Subscriber,1981,1
518,505,2020-06-01 17:50:33.3780,2020-06-01 17:58:58.4720,3187,Warren St,40.721123600000006,-74.03805095,3185,City Hall,40.717732500000004,-74.04384499999999,42271,Subscriber,1983,1
519,175,2020-06-01 17:52:53.7320,2020-06-01 17:55:49.2290,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42301,Subscriber,1993,2
520,2287,2020-06-01 17:52:55.9250,2020-06-01 18:31:03.3880,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3212,Christ Hospital,40.734785818,-74.050443636,42364,Customer,1998,1
521,2953,2020-06-01 17:52:56.9450,2020-06-01 18:42:10.9310,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,43265,Customer,1969,0
522,7098,2020-06-01 17:53:01.7240,2020-06-01 19:51:19.7600,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3220,5 Corners Library,40.73496102000952,-74.05950307846071,42311,Customer,1989,1
523,319,2020-06-01 17:54:19.4420,2020-06-01 17:59:39.3290,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42490,Customer,1969,0
524,273,2020-06-01 17:54:24.1420,2020-06-01 17:58:57.3590,3187,Warren St,40.721123600000006,-74.03805095,3481,York St,40.71649,-74.04105,42442,Subscriber,1964,2
525,447,2020-06-01 17:54:29.9450,2020-06-01 18:01:57.3580,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3681,Grand St,40.71517767732029,-74.03768330812454,42293,Subscriber,1986,1
526,600,2020-06-01 17:54:37.5250,2020-06-01 18:04:37.6110,3201,Dey St,40.737711,-74.066921,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42575,Subscriber,1994,1
527,1303,2020-06-01 17:55:07.0700,2020-06-01 18:16:50.6360,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42502,Subscriber,1994,1
528,221,2020-06-01 17:55:15.0330,2020-06-01 17:58:56.7290,3185,City Hall,40.717732500000004,-74.04384499999999,3481,York St,40.71649,-74.04105,42333,Subscriber,1987,2
529,694,2020-06-01 17:55:16.0550,2020-06-01 18:06:50.5440,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42543,Customer,1985,2
530,312,2020-06-01 17:55:33.7550,2020-06-01 18:00:45.7760,3187,Warren St,40.721123600000006,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42277,Customer,1989,1
531,636,2020-06-01 17:56:09.7910,2020-06-01 18:06:46.7570,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42223,Customer,1987,1
532,245,2020-06-01 17:56:55.1200,2020-06-01 18:01:01.0860,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3187,Warren St,40.721123600000006,-74.03805095,42430,Subscriber,1952,1
533,1025,2020-06-01 17:56:55.2270,2020-06-01 18:14:00.7420,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3203,Hamilton Park,40.727595965999996,-74.044247311,42431,Subscriber,1990,1
534,1025,2020-06-01 17:56:59.8990,2020-06-01 18:14:05.3630,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3203,Hamilton Park,40.727595965999996,-74.044247311,42520,Subscriber,1993,2
535,2564,2020-06-01 17:57:22.8070,2020-06-01 18:40:07.7730,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42304,Customer,1969,0
536,319,2020-06-01 17:57:41.9460,2020-06-01 18:03:01.5980,3212,Christ Hospital,40.734785818,-74.050443636,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42536,Subscriber,1990,1
537,1090,2020-06-01 18:00:02.7940,2020-06-01 18:18:13.5140,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3267,Morris Canal,40.7124188237569,-74.03852552175522,42363,Subscriber,1962,1
538,331,2020-06-01 18:00:34.5270,2020-06-01 18:06:06.3410,3639,Harborside,40.71925170000001,-74.034234,3267,Morris Canal,40.7124188237569,-74.03852552175522,42500,Subscriber,1962,2
539,2365,2020-06-01 18:00:40.8630,2020-06-01 18:40:06.1570,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,43603,Customer,1969,0
540,2391,2020-06-01 18:00:41.6670,2020-06-01 18:40:32.8990,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42434,Customer,1969,0
541,3394,2020-06-01 18:00:54.7040,2020-06-01 18:57:28.9740,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,38454,Customer,1990,1
542,3375,2020-06-01 18:01:22.5620,2020-06-01 18:57:38.0550,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42498,Customer,1989,1
543,428,2020-06-01 18:02:20.1670,2020-06-01 18:09:28.7120,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3213,Van Vorst Park,40.71848892,-74.047726625,42496,Subscriber,1987,1
544,917,2020-06-01 18:03:07.5880,2020-06-01 18:18:25.3560,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42274,Subscriber,1987,2
545,2067,2020-06-01 18:03:07.7130,2020-06-01 18:37:34.9410,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3212,Christ Hospital,40.734785818,-74.050443636,42536,Subscriber,1990,1
546,382,2020-06-01 18:03:14.5280,2020-06-01 18:09:37.3740,3213,Van Vorst Park,40.71848892,-74.047726625,3209,Brunswick St,40.7241765,-74.05065640000001,42432,Subscriber,1975,1
547,1523,2020-06-01 18:05:16.9730,2020-06-01 18:30:40.9510,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42331,Subscriber,1977,1
548,561,2020-06-01 18:07:40.6010,2020-06-01 18:17:02.2150,3203,Hamilton Park,40.727595965999996,-74.044247311,3195,Sip Ave,40.73089709786179,-74.06391263008119,42339,Subscriber,1987,1
549,1940,2020-06-01 18:08:49.2750,2020-06-01 18:41:09.2970,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42525,Customer,1994,1
