,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
408,616,2020-07-01 16:19:23.8100,2020-07-01 16:29:40.4990,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3481,York St,40.71649,-74.04105,44241,Subscriber,1993,1
409,1766,2020-07-01 16:19:31.9870,2020-07-01 16:48:58.5630,3203,Hamilton Park,40.727595965999996,-74.044247311,3203,Hamilton Park,40.727595965999996,-74.044247311,42300,Subscriber,1959,1
410,279,2020-07-01 16:19:48.5560,2020-07-01 16:24:28.1390,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,42298,Subscriber,1981,2
411,2706,2020-07-01 16:23:41.7970,2020-07-01 17:08:48.5140,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44245,Customer,1969,0
412,3925,2020-07-01 16:23:50.9440,2020-07-01 17:29:15.9950,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3694,Jackson Square,40.71113,-74.0789,42473,Subscriber,1981,2
413,278,2020-07-01 16:24:06.6620,2020-07-01 16:28:44.6790,3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,44389,Subscriber,1982,1
414,450,2020-07-01 16:24:23.3290,2020-07-01 16:31:53.4550,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3202,Newport PATH,40.7272235,-74.03375890000001,38937,Customer,1994,1
415,726,2020-07-01 16:24:34.7800,2020-07-01 16:36:41.7270,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.721123600000006,-74.03805095,44348,Subscriber,1987,2
416,706,2020-07-01 16:24:45.6830,2020-07-01 16:36:32.0670,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.721123600000006,-74.03805095,42329,Subscriber,1989,1
417,1554,2020-07-01 16:25:07.2690,2020-07-01 16:51:02.1460,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3187,Warren St,40.721123600000006,-74.03805095,42455,Subscriber,1982,1
418,467,2020-07-01 16:26:10.8170,2020-07-01 16:33:57.9820,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3210,Pershing Field,40.742677141,-74.051788633,44406,Customer,1969,0
419,721,2020-07-01 16:27:11.1240,2020-07-01 16:39:12.7940,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42141,Subscriber,1993,1
420,162,2020-07-01 16:28:33.0760,2020-07-01 16:31:15.1100,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42267,Subscriber,1970,1
421,300,2020-07-01 16:29:17.4920,2020-07-01 16:34:17.8530,3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876,42128,Subscriber,1995,2
422,2270,2020-07-01 16:29:34.3950,2020-07-01 17:07:25.3670,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42259,Customer,1993,1
423,4076,2020-07-01 16:32:10.5420,2020-07-01 17:40:06.8520,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44238,Customer,1988,1
424,2214,2020-07-01 16:32:16.3230,2020-07-01 17:09:10.7430,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42528,Customer,1991,2
425,809,2020-07-01 16:34:00.7150,2020-07-01 16:47:30.0720,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3211,Newark Ave,40.72152515,-74.046304543,42160,Subscriber,1968,2
426,1309,2020-07-01 16:36:57.0430,2020-07-01 16:58:46.4650,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3481,York St,40.71649,-74.04105,42365,Subscriber,1962,1
427,1995,2020-07-01 16:37:02.6260,2020-07-01 17:10:18.5070,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3681,Grand St,40.71517767732029,-74.03768330812454,18351,Customer,1995,2
428,223,2020-07-01 16:41:01.7960,2020-07-01 16:44:45.0030,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.721123600000006,-74.03805095,42420,Subscriber,1993,1
429,500,2020-07-01 16:41:02.1980,2020-07-01 16:49:22.9870,3203,Hamilton Park,40.727595965999996,-74.044247311,3187,Warren St,40.721123600000006,-74.03805095,44434,Subscriber,1975,1
430,276,2020-07-01 16:41:47.1860,2020-07-01 16:46:23.5070,3213,Van Vorst Park,40.71848892,-74.047726625,3203,Hamilton Park,40.727595965999996,-74.044247311,42204,Subscriber,1989,1
431,538,2020-07-01 16:43:30.2610,2020-07-01 16:52:28.6380,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3192,Liberty Light Rail,40.711242299999995,-74.0557013,18203,Subscriber,1985,1
432,750,2020-07-01 16:44:00.2860,2020-07-01 16:56:31.0140,3195,Sip Ave,40.73089709786179,-74.06391263008119,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42363,Subscriber,1984,1
433,531,2020-07-01 16:45:40.5210,2020-07-01 16:54:32.0430,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3638,Washington St,40.7242941,-74.0354826,42206,Subscriber,1989,2
434,494,2020-07-01 16:46:14.1980,2020-07-01 16:54:28.5620,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3638,Washington St,40.7242941,-74.0354826,44375,Subscriber,1991,1
435,450,2020-07-01 16:46:18.4470,2020-07-01 16:53:49.2600,3202,Newport PATH,40.7272235,-74.03375890000001,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42326,Customer,1969,0
436,354,2020-07-01 16:46:21.9960,2020-07-01 16:52:16.6440,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595965999996,-74.044247311,42205,Subscriber,1982,1
437,183,2020-07-01 16:46:48.2600,2020-07-01 16:49:51.8080,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3273,Manila & 1st,40.72165072487999,-74.04288411140442,20748,Subscriber,1991,1
438,1748,2020-07-01 16:47:29.7250,2020-07-01 17:16:38.1690,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3198,Heights Elevator,40.748715945380226,-74.04044330120088,44338,Subscriber,1970,1
439,1304,2020-07-01 16:47:34.4120,2020-07-01 17:09:18.6440,3681,Grand St,40.71517767732029,-74.03768330812454,3210,Pershing Field,40.742677141,-74.051788633,44427,Subscriber,1990,1
440,273,2020-07-01 16:49:10.4500,2020-07-01 16:53:43.8310,3267,Morris Canal,40.7124188237569,-74.03852552175522,3185,City Hall,40.717732500000004,-74.04384499999999,44236,Subscriber,1985,1
441,532,2020-07-01 16:49:33.0560,2020-07-01 16:58:25.4070,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3213,Van Vorst Park,40.71848892,-74.047726625,44322,Subscriber,1976,2
442,183,2020-07-01 16:51:42.3390,2020-07-01 16:54:46.0380,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42499,Subscriber,1977,2
443,429,2020-07-01 16:51:57.4820,2020-07-01 16:59:06.8800,3209,Brunswick St,40.7241765,-74.05065640000001,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44239,Subscriber,1987,1
444,266,2020-07-01 16:53:31.8780,2020-07-01 16:57:58.6490,3195,Sip Ave,40.73089709786179,-74.06391263008119,3206,Hilltop,40.7311689,-74.0575736,42202,Subscriber,1973,1
445,5320,2020-07-01 16:55:47.6140,2020-07-01 18:24:27.6520,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42133,Subscriber,1975,1
446,721,2020-07-01 16:55:52.0260,2020-07-01 17:07:53.9880,3202,Newport PATH,40.7272235,-74.03375890000001,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42623,Customer,1994,1
447,171,2020-07-01 16:56:13.8970,2020-07-01 16:59:05.7000,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44407,Subscriber,1996,1
448,635,2020-07-01 16:57:07.0110,2020-07-01 17:07:42.2240,3681,Grand St,40.71517767732029,-74.03768330812454,3481,York St,40.71649,-74.04105,44388,Subscriber,1990,1
449,3742,2020-07-01 16:57:21.4650,2020-07-01 17:59:43.6360,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42206,Customer,1969,0
450,3739,2020-07-01 16:57:21.6030,2020-07-01 17:59:41.1420,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.71835519823214,-74.03891444206238,44375,Subscriber,1991,1
451,203,2020-07-01 16:59:39.1310,2020-07-01 17:03:03.1300,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,39160,Customer,1969,0
452,1686,2020-07-01 17:00:10.2000,2020-07-01 17:28:17.0510,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42605,Subscriber,1970,1
453,493,2020-07-01 17:00:27.6040,2020-07-01 17:08:41.1030,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42435,Subscriber,1961,1
454,550,2020-07-01 17:00:58.7310,2020-07-01 17:10:09.2040,3184,Paulus Hook,40.7141454,-74.0335519,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,44398,Subscriber,1984,2
455,2943,2020-07-01 17:01:32.9630,2020-07-01 17:50:36.7400,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,39372,Customer,1969,0
456,142,2020-07-01 17:02:43.9810,2020-07-01 17:05:06.8560,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3681,Grand St,40.71517767732029,-74.03768330812454,44319,Subscriber,1988,1
457,342,2020-07-01 17:03:01.9160,2020-07-01 17:08:44.0160,3211,Newark Ave,40.72152515,-74.046304543,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42160,Subscriber,1968,2
458,987,2020-07-01 17:03:03.2770,2020-07-01 17:19:30.4260,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3196,Riverview Park,40.7443187,-74.04399090000001,42431,Subscriber,1970,1
459,451,2020-07-01 17:03:11.1610,2020-07-01 17:10:42.4830,3212,Christ Hospital,40.734785818,-74.050443636,3201,Dey St,40.737711,-74.066921,44342,Subscriber,1979,1
460,420,2020-07-01 17:03:32.5580,2020-07-01 17:10:33.2990,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3209,Brunswick St,40.7241765,-74.05065640000001,42226,Subscriber,1982,1
461,252,2020-07-01 17:03:33.3420,2020-07-01 17:07:45.9570,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3185,City Hall,40.717732500000004,-74.04384499999999,44543,Subscriber,1996,2
462,394,2020-07-01 17:03:40.3180,2020-07-01 17:10:15.2600,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3209,Brunswick St,40.7241765,-74.05065640000001,44407,Customer,1969,0
463,897,2020-07-01 17:03:57.4450,2020-07-01 17:18:55.1770,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42141,Subscriber,1971,2
464,2757,2020-07-01 17:05:00.0770,2020-07-01 17:50:57.2930,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,44322,Customer,1969,0
465,324,2020-07-01 17:05:53.5510,2020-07-01 17:11:18.0140,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,42293,Subscriber,1956,1
466,274,2020-07-01 17:06:27.6150,2020-07-01 17:11:02.6100,3187,Warren St,40.721123600000006,-74.03805095,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42420,Subscriber,1993,1
467,786,2020-07-01 17:08:14.3830,2020-07-01 17:21:20.8580,3202,Newport PATH,40.7272235,-74.03375890000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,44335,Subscriber,1985,1
468,1715,2020-07-01 17:08:44.6460,2020-07-01 17:37:20.2120,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42361,Subscriber,1985,1
469,2527,2020-07-01 17:09:25.4350,2020-07-01 17:51:33.3330,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,44364,Subscriber,1954,1
470,409,2020-07-01 17:10:59.0530,2020-07-01 17:17:48.8070,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119,44420,Customer,1998,2
471,472,2020-07-01 17:11:31.0700,2020-07-01 17:19:23.6890,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3694,Jackson Square,40.71113,-74.0789,42126,Customer,1991,2
472,629,2020-07-01 17:11:37.9980,2020-07-01 17:22:07.1220,3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.727595965999996,-74.044247311,42568,Subscriber,1997,1
473,1894,2020-07-01 17:12:04.0250,2020-07-01 17:43:38.7520,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42127,Customer,1969,0
474,1845,2020-07-01 17:12:29.3220,2020-07-01 17:43:15.1700,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42542,Customer,1969,0
475,719,2020-07-01 17:12:38.5670,2020-07-01 17:24:38.2540,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,33352,Subscriber,1984,1
476,555,2020-07-01 17:12:40.2970,2020-07-01 17:21:55.5250,3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.727595965999996,-74.044247311,42202,Customer,1969,0
477,209,2020-07-01 17:12:41.9070,2020-07-01 17:16:11.6230,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3203,Hamilton Park,40.727595965999996,-74.044247311,42623,Subscriber,1991,1
478,962,2020-07-01 17:13:01.6510,2020-07-01 17:29:04.6410,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42265,Customer,1994,2
479,4893,2020-07-01 17:13:33.6740,2020-07-01 18:35:06.9560,3202,Newport PATH,40.7272235,-74.03375890000001,3202,Newport PATH,40.7272235,-74.03375890000001,42419,Customer,1991,2
480,370,2020-07-01 17:13:47.6860,2020-07-01 17:19:58.1520,3209,Brunswick St,40.7241765,-74.05065640000001,3481,York St,40.71649,-74.04105,41289,Subscriber,1980,1
481,3416,2020-07-01 17:13:52.6150,2020-07-01 18:10:48.9090,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42196,Customer,1969,0
482,3376,2020-07-01 17:13:56.2730,2020-07-01 18:10:13.0190,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42151,Subscriber,1994,1
483,2893,2020-07-01 17:14:02.9260,2020-07-01 18:02:16.3980,3202,Newport PATH,40.7272235,-74.03375890000001,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42564,Subscriber,1991,2
484,224,2020-07-01 17:14:58.1600,2020-07-01 17:18:42.7380,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3203,Hamilton Park,40.727595965999996,-74.044247311,42150,Subscriber,1988,2
485,1448,2020-07-01 17:15:43.7560,2020-07-01 17:39:51.7710,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3198,Heights Elevator,40.748715945380226,-74.04044330120088,44385,Subscriber,1984,1
486,206,2020-07-01 17:16:03.9610,2020-07-01 17:19:30.1290,3681,Grand St,40.71517767732029,-74.03768330812454,3481,York St,40.71649,-74.04105,40124,Subscriber,1990,1
487,2191,2020-07-01 17:16:09.9900,2020-07-01 17:52:41.7200,3184,Paulus Hook,40.7141454,-74.0335519,3187,Warren St,40.721123600000006,-74.03805095,42454,Subscriber,1982,1
488,1316,2020-07-01 17:18:24.5920,2020-07-01 17:40:21.4770,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42369,Customer,1997,1
489,429,2020-07-01 17:18:46.1370,2020-07-01 17:25:55.4740,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3209,Brunswick St,40.7241765,-74.05065640000001,44239,Subscriber,1987,1
490,487,2020-07-01 17:19:10.0720,2020-07-01 17:27:17.3310,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42143,Subscriber,1990,1
491,4207,2020-07-01 17:20:00.6260,2020-07-01 18:30:08.4810,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3679,Bergen Ave,40.72210378668603,-74.07145500183104,44285,Customer,1969,0
492,4195,2020-07-01 17:20:21.3680,2020-07-01 18:30:16.5690,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42601,Customer,1969,0
493,2425,2020-07-01 17:20:52.6430,2020-07-01 18:01:18.1260,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42141,Subscriber,1971,2
494,218,2020-07-01 17:21:14.0610,2020-07-01 17:24:52.4180,3483,Montgomery St,40.71942,-74.05099,3211,Newark Ave,40.72152515,-74.046304543,42275,Subscriber,1987,1
495,595,2020-07-01 17:22:05.7540,2020-07-01 17:32:01.4440,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3202,Newport PATH,40.7272235,-74.03375890000001,42140,Subscriber,1983,1
496,1256,2020-07-01 17:23:22.0420,2020-07-01 17:44:18.7940,3694,Jackson Square,40.71113,-74.0789,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42126,Customer,1999,2
497,14535,2020-07-01 17:23:51.7780,2020-07-01 21:26:06.8380,3203,Hamilton Park,40.727595965999996,-74.044247311,3203,Hamilton Park,40.727595965999996,-74.044247311,42285,Customer,1987,1
498,14532,2020-07-01 17:23:57.6500,2020-07-01 21:26:10.4090,3203,Hamilton Park,40.727595965999996,-74.044247311,3203,Hamilton Park,40.727595965999996,-74.044247311,42204,Customer,1988,2
499,396,2020-07-01 17:24:08.9820,2020-07-01 17:30:44.9950,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3206,Hilltop,40.7311689,-74.0575736,44426,Subscriber,1976,2
500,125,2020-07-01 17:24:41.4600,2020-07-01 17:26:46.6610,3211,Newark Ave,40.72152515,-74.046304543,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,44254,Subscriber,1981,2
501,400,2020-07-01 17:24:43.3840,2020-07-01 17:31:24.0070,3210,Pershing Field,40.742677141,-74.051788633,3196,Riverview Park,40.7443187,-74.04399090000001,44406,Subscriber,1988,2
502,334,2020-07-01 17:27:27.3560,2020-07-01 17:33:01.9570,3640,Journal Square,40.733670000000004,-74.0625,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,42186,Subscriber,1986,1
503,2264,2020-07-01 17:28:12.9180,2020-07-01 18:05:57.2580,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42477,Customer,1969,0
504,2226,2020-07-01 17:28:30.3000,2020-07-01 18:05:36.4660,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42435,Customer,1969,0
505,698,2020-07-01 17:28:37.7750,2020-07-01 17:40:15.9290,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42499,Subscriber,1976,2
506,424,2020-07-01 17:29:18.9510,2020-07-01 17:36:23.4180,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42535,Subscriber,1979,1
507,2300,2020-07-01 17:29:39.4680,2020-07-01 18:07:59.9660,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42105,Customer,1989,1
508,1656,2020-07-01 17:29:59.4460,2020-07-01 17:57:35.9680,3694,Jackson Square,40.71113,-74.0789,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42473,Subscriber,1981,2
509,547,2020-07-01 17:30:35.8950,2020-07-01 17:39:43.4800,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.727595965999996,-74.044247311,42493,Subscriber,1969,1
510,737,2020-07-01 17:30:51.4060,2020-07-01 17:43:08.6330,3206,Hilltop,40.7311689,-74.0575736,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,29889,Subscriber,1983,2
511,207,2020-07-01 17:30:58.3280,2020-07-01 17:34:25.5060,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.7124188237569,-74.03852552175522,42422,Subscriber,1971,2
512,189,2020-07-01 17:31:15.4560,2020-07-01 17:34:25.3330,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.7124188237569,-74.03852552175522,42330,Subscriber,1968,1
513,177,2020-07-01 17:31:36.9420,2020-07-01 17:34:34.7950,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.7124188237569,-74.03852552175522,42437,Customer,1969,0
514,2307,2020-07-01 17:32:23.7610,2020-07-01 18:10:51.0290,3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519,42427,Customer,2001,1
515,2290,2020-07-01 17:32:28.4770,2020-07-01 18:10:38.9960,3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519,40412,Customer,2000,1
516,949,2020-07-01 17:34:42.1310,2020-07-01 17:50:31.5990,3195,Sip Ave,40.73089709786179,-74.06391263008119,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42423,Subscriber,1993,1
517,494,2020-07-01 17:36:07.2450,2020-07-01 17:44:21.2970,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3202,Newport PATH,40.7272235,-74.03375890000001,42167,Subscriber,1970,1
518,568,2020-07-01 17:36:09.0730,2020-07-01 17:45:37.5290,3211,Newark Ave,40.72152515,-74.046304543,3211,Newark Ave,40.72152515,-74.046304543,42295,Subscriber,1987,1
519,635,2020-07-01 17:36:34.8170,2020-07-01 17:47:09.9130,3639,Harborside,40.71925170000001,-74.034234,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42545,Subscriber,1970,1
520,600,2020-07-01 17:37:33.4330,2020-07-01 17:47:34.1580,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3203,Hamilton Park,40.727595965999996,-74.044247311,44398,Subscriber,1966,1
521,264,2020-07-01 17:39:05.4110,2020-07-01 17:43:29.4650,3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42150,Subscriber,1986,1
522,4739,2020-07-01 17:39:35.6760,2020-07-01 18:58:34.9870,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3198,Heights Elevator,40.748715945380226,-74.04044330120088,39066,Customer,1996,2
523,4648,2020-07-01 17:40:20.6120,2020-07-01 18:57:49.1260,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42213,Customer,1996,1
524,4607,2020-07-01 17:40:55.2920,2020-07-01 18:57:43.0760,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42634,Customer,1997,1
525,4633,2020-07-01 17:41:21.6550,2020-07-01 18:58:34.9610,3196,Riverview Park,40.7443187,-74.04399090000001,3198,Heights Elevator,40.748715945380226,-74.04044330120088,44406,Customer,1998,1
526,227,2020-07-01 17:41:40.1110,2020-07-01 17:45:27.5910,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3483,Montgomery St,40.71942,-74.05099,44343,Subscriber,1989,1
527,151,2020-07-01 17:42:33.9590,2020-07-01 17:45:05.1670,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3203,Hamilton Park,40.727595965999996,-74.044247311,44339,Subscriber,1990,1
528,359,2020-07-01 17:42:51.7700,2020-07-01 17:48:50.9880,3187,Warren St,40.721123600000006,-74.03805095,3267,Morris Canal,40.7124188237569,-74.03852552175522,42334,Subscriber,1984,1
529,193,2020-07-01 17:43:54.0860,2020-07-01 17:47:07.6540,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42361,Subscriber,1985,1
530,206,2020-07-01 17:43:54.1060,2020-07-01 17:47:20.4780,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3213,Van Vorst Park,40.71848892,-74.047726625,40805,Subscriber,1989,1
531,533,2020-07-01 17:44:05.3520,2020-07-01 17:52:58.7190,3202,Newport PATH,40.7272235,-74.03375890000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42140,Subscriber,1983,1
532,949,2020-07-01 17:44:09.3990,2020-07-01 17:59:58.4900,3187,Warren St,40.721123600000006,-74.03805095,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42444,Customer,1989,1
533,482,2020-07-01 17:45:33.6100,2020-07-01 17:53:35.9560,3187,Warren St,40.721123600000006,-74.03805095,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,44434,Subscriber,1975,1
534,851,2020-07-01 17:47:00.9170,2020-07-01 18:01:12.3310,3210,Pershing Field,40.742677141,-74.051788633,3187,Warren St,40.721123600000006,-74.03805095,44427,Customer,1996,1
535,401,2020-07-01 17:47:32.6640,2020-07-01 17:54:14.4210,3202,Newport PATH,40.7272235,-74.03375890000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42489,Subscriber,1986,1
536,520,2020-07-01 17:48:30.1930,2020-07-01 17:57:10.6260,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,27457,Subscriber,1970,2
537,145,2020-07-01 17:48:38.3570,2020-07-01 17:51:03.4570,3185,City Hall,40.717732500000004,-74.04384499999999,3213,Van Vorst Park,40.71848892,-74.047726625,42220,Subscriber,1983,1
538,103,2020-07-01 17:51:07.1760,2020-07-01 17:52:50.9420,3213,Van Vorst Park,40.71848892,-74.047726625,3185,City Hall,40.717732500000004,-74.04384499999999,42220,Subscriber,1983,1
539,188,2020-07-01 17:51:13.8110,2020-07-01 17:54:22.6450,3213,Van Vorst Park,40.71848892,-74.047726625,3211,Newark Ave,40.72152515,-74.046304543,40805,Subscriber,1976,2
540,104,2020-07-01 17:53:00.2180,2020-07-01 17:54:44.4660,3185,City Hall,40.717732500000004,-74.04384499999999,3213,Van Vorst Park,40.71848892,-74.047726625,42220,Subscriber,1983,1
541,1407,2020-07-01 17:54:09.1830,2020-07-01 18:17:36.7050,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42127,Customer,1969,0
542,1374,2020-07-01 17:54:21.3930,2020-07-01 18:17:15.5120,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42542,Customer,1969,0
