,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
36,5391,2020-08-01 00:32:14.6760,2020-08-01 02:02:06.6550,3639,Harborside,40.71925170000001,-74.034234,3210,Pershing Field,40.742677141,-74.051788633,44333,Customer,1969,0
37,5371,2020-08-01 00:32:21.0350,2020-08-01 02:01:52.7720,3639,Harborside,40.71925170000001,-74.034234,3210,Pershing Field,40.742677141,-74.051788633,42625,Customer,1969,0
38,635,2020-08-01 00:32:57.7180,2020-08-01 00:43:33.0060,3211,Newark Ave,40.72152515,-74.046304543,3209,Brunswick St,40.7241765,-74.05065640000001,44424,Subscriber,1982,1
39,252,2020-08-01 00:40:20.5380,2020-08-01 00:44:33.4420,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42535,Customer,1969,0
40,1641,2020-08-01 00:40:39.2630,2020-08-01 01:08:01.0110,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.717732500000004,-74.04384499999999,44003,Customer,1994,2
41,940,2020-08-01 00:41:45.5970,2020-08-01 00:57:26.1880,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42578,Customer,1992,1
42,903,2020-08-01 00:42:15.5120,2020-08-01 00:57:19.3660,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,34217,Customer,1993,2
43,10022,2020-08-01 00:43:20.7040,2020-08-01 03:30:22.9080,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,27453,Customer,1969,0
44,648,2020-08-01 00:43:23.9290,2020-08-01 00:54:12.6670,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3202,Newport PATH,40.7272235,-74.03375890000001,44781,Subscriber,1977,1
45,1411,2020-08-01 00:43:35.7610,2020-08-01 01:07:07.6020,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.717732500000004,-74.04384499999999,42138,Customer,1996,2
46,1183,2020-08-01 00:48:23.1210,2020-08-01 01:08:06.2090,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.717732500000004,-74.04384499999999,39160,Customer,1996,2
47,336,2020-08-01 00:49:51.4160,2020-08-01 00:55:27.5980,3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.727595965999996,-74.044247311,42108,Customer,1969,0
48,696,2020-08-01 00:51:13.2900,2020-08-01 01:02:49.3360,3185,City Hall,40.717732500000004,-74.04384499999999,3192,Liberty Light Rail,40.711242299999995,-74.0557013,44786,Customer,1992,2
49,981,2020-08-01 00:51:37.5720,2020-08-01 01:07:59.1210,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,42343,Customer,1969,0
50,1309,2020-08-01 00:53:15.7540,2020-08-01 01:15:05.6280,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3203,Hamilton Park,40.727595965999996,-74.044247311,44418,Customer,1969,0
51,648,2020-08-01 00:53:55.5700,2020-08-01 01:04:43.9190,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42323,Subscriber,1994,1
52,8376,2020-08-01 00:55:51.5530,2020-08-01 03:15:28.1880,3694,Jackson Square,40.71113,-74.0789,3210,Pershing Field,40.742677141,-74.051788633,42141,Customer,1969,0
53,372,2020-08-01 00:57:24.8810,2020-08-01 01:03:37.0690,3196,Riverview Park,40.7443187,-74.04399090000001,3207,Oakland Ave,40.7376037,-74.05247829999999,45544,Customer,1969,0
54,188,2020-08-01 00:59:32.8950,2020-08-01 01:02:41.8150,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,35285,Subscriber,1987,1
55,499,2020-08-01 01:05:32.9610,2020-08-01 01:13:51.9760,3639,Harborside,40.71925170000001,-74.034234,3203,Hamilton Park,40.727595965999996,-74.044247311,44364,Subscriber,1983,1
56,838,2020-08-01 01:05:51.6930,2020-08-01 01:19:50.4580,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3194,McGinley Square,40.7253399253558,-74.06762212514876,42177,Customer,1969,0
57,811,2020-08-01 01:06:10.6520,2020-08-01 01:19:41.9950,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3194,McGinley Square,40.7253399253558,-74.06762212514876,45359,Customer,1969,0
58,835,2020-08-01 01:08:09.5150,2020-08-01 01:22:04.6260,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3187,Warren St,40.721123600000006,-74.03805095,42167,Customer,1969,0
59,808,2020-08-01 01:08:11.1370,2020-08-01 01:21:40.0800,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3187,Warren St,40.721123600000006,-74.03805095,42376,Customer,1969,0
60,901,2020-08-01 01:08:17.2000,2020-08-01 01:23:19.1420,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3275,Columbus Drive,40.71835519823214,-74.03891444206238,18754,Customer,1992,1
61,771,2020-08-01 01:08:55.9060,2020-08-01 01:21:47.0870,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3187,Warren St,40.721123600000006,-74.03805095,42171,Customer,1969,0
62,315,2020-08-01 01:17:48.4200,2020-08-01 01:23:03.7510,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,45647,Customer,1969,0
63,6235,2020-08-01 01:18:33.3400,2020-08-01 03:02:29.0220,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,44343,Customer,1969,0
64,272,2020-08-01 01:21:45.4590,2020-08-01 01:26:18.4010,3195,Sip Ave,40.73089709786179,-74.06391263008119,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,42205,Subscriber,1980,1
65,686,2020-08-01 01:21:46.1340,2020-08-01 01:33:12.9150,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42379,Customer,1969,0
66,673,2020-08-01 01:22:00.0880,2020-08-01 01:33:13.7970,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42535,Customer,1969,0
67,1094,2020-08-01 01:22:24.2810,2020-08-01 01:40:39.0210,3195,Sip Ave,40.73089709786179,-74.06391263008119,3193,Lincoln Park,40.7246050998869,-74.07840594649316,44434,Customer,1969,0
68,5749,2020-08-01 01:27:08.5720,2020-08-01 03:02:58.2290,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,44914,Customer,1969,0
69,5773,2020-08-01 01:28:15.3720,2020-08-01 03:04:28.7170,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,15687,Customer,1969,0
70,5620,2020-08-01 01:28:18.6840,2020-08-01 03:01:59.2800,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42343,Customer,1969,0
71,5578,2020-08-01 01:28:29.9590,2020-08-01 03:01:28.7700,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42335,Customer,1969,0
72,5621,2020-08-01 01:28:33.0820,2020-08-01 03:02:14.7860,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,38543,Customer,1969,0
73,174,2020-08-01 01:29:18.4700,2020-08-01 01:32:12.5200,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42164,Subscriber,1990,1
74,948,2020-08-01 01:30:02.4410,2020-08-01 01:45:50.8670,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42323,Subscriber,1987,2
75,964,2020-08-01 01:30:08.4700,2020-08-01 01:46:13.4020,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42492,Subscriber,1985,1
76,911,2020-08-01 01:36:31.1320,2020-08-01 01:51:42.8150,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42164,Subscriber,1989,1
77,1820,2020-08-01 01:42:20.3490,2020-08-01 02:12:40.9530,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44430,Customer,2000,2
78,191,2020-08-01 01:42:54.7820,2020-08-01 01:46:06.7380,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42190,Subscriber,1990,1
79,1463,2020-08-01 01:46:07.2890,2020-08-01 02:10:31.1770,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44737,Customer,1996,1
80,1773,2020-08-01 01:47:33.5920,2020-08-01 02:17:06.8110,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42417,Customer,2001,2
81,2020,2020-08-01 01:48:07.5890,2020-08-01 02:21:48.1640,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.03375890000001,44703,Customer,1990,2
82,1963,2020-08-01 01:49:06.3630,2020-08-01 02:21:49.3970,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.03375890000001,45275,Customer,1994,1
83,310,2020-08-01 01:50:03.6350,2020-08-01 01:55:14.5780,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,44781,Subscriber,1949,1
84,1833,2020-08-01 01:50:56.1420,2020-08-01 02:21:29.4870,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.03375890000001,42354,Customer,1969,0
85,1850,2020-08-01 01:51:08.2130,2020-08-01 02:21:58.9540,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.03375890000001,44380,Customer,1969,0
86,1841,2020-08-01 01:51:42.8270,2020-08-01 02:22:24.2950,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.03375890000001,44908,Customer,1994,1
87,802,2020-08-01 01:52:06.4900,2020-08-01 02:05:28.4930,3185,City Hall,40.717732500000004,-74.04384499999999,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42229,Customer,1991,1
88,1451,2020-08-01 01:52:17.8660,2020-08-01 02:16:29.3800,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44426,Customer,1969,0
89,353,2020-08-01 01:52:56.3240,2020-08-01 01:58:49.7740,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3639,Harborside,40.71925170000001,-74.034234,42190,Subscriber,1990,1
